Folder,File,Number of test cases,Number of inputs (with resets),Number of inputs (no resets),Length of less test case,Length of largest test case,Average length,Standard deviation,Variance
20-4-4,43,19,839,820,25.0,51.0,43.1578947368421,7.946090288764216,63.140350877192986
20-4-4,44,25,931,906,12.0,49.0,36.239999999999995,11.33313725320575,128.44
20-4-4,45,16,813,797,33.0,61.0,49.8125,7.34137816307901,53.895833333333336
20-4-4,46,19,924,905,31.0,59.0,47.63157894736842,9.208755051071956,84.80116959064327
20-4-4,47,21,968,947,16.0,55.0,45.095238095238095,11.081086417426596,122.7904761904762
20-4-4,48,23,1024,1001,28.0,52.0,43.52173913043478,7.879026042817678,62.079051383399204
20-4-4,49,19,836,817,23.0,55.0,43.0,9.195409482755814,84.55555555555556
20-4-4,5,27,848,821,21.0,40.0,30.40740740740741,7.865500420576993,61.86609686609685
20-4-4,50,20,833,813,27.0,52.0,40.65,8.001809005994897,64.02894736842104
20-4-4,51,22,847,825,22.0,52.0,37.5,11.181404631074287,125.02380952380952
20-4-4,52,24,824,800,3.0,49.0,33.33333333333333,13.366625103842281,178.66666666666666
20-4-4,53,20,913,893,30.0,51.0,44.65,7.63147912820382,58.23947368421054
20-4-4,54,15,691,676,12.0,58.0,45.06666666666667,17.633031773458853,310.92380952380944
20-4-4,55,24,832,808,4.0,49.0,33.66666666666667,14.236104336041748,202.66666666666666
20-4-4,56,19,783,764,24.0,47.0,40.21052631578947,7.778738453619877,60.50877192982456
20-4-4,57,19,833,814,25.0,57.0,42.8421052631579,10.00701508328997,100.14035087719296
20-4-4,58,18,759,741,8.0,52.0,41.16666666666667,11.907733522675874,141.7941176470588
20-4-4,59,20,837,817,20.0,56.0,40.85,11.78435626716958,138.87105263157895
20-4-4,6,32,856,824,5.0,37.0,25.75,10.235926609173548,104.7741935483871
20-4-4,60,20,844,824,19.0,56.0,41.2,13.979684508148546,195.43157894736845
20-4-4,61,19,672,653,26.0,47.0,34.36842105263158,8.029186525253348,64.46783625730993
20-4-4,62,17,749,732,9.0,58.0,43.05882352941177,15.61437874298596,243.80882352941177
20-4-4,63,19,876,857,28.0,57.0,45.10526315789474,10.53509867507501,110.98830409356725
20-4-4,64,18,825,807,28.0,56.0,44.833333333333336,8.089572082044157,65.44117647058823
20-4-4,65,19,886,867,22.0,56.0,45.63157894736842,8.545372537980162,73.02339181286551
20-4-4,66,27,936,909,3.0,45.0,33.66666666666667,13.578829676544858,184.38461538461536
20-4-4,67,24,981,957,24.0,51.0,39.875,9.754876149682895,95.15760869565217
20-4-4,68,23,909,886,27.0,44.0,38.52173913043478,5.647763557513808,31.897233201581024
20-4-4,69,22,884,862,24.0,54.0,39.18181818181818,9.439715308642795,89.10822510822511
20-4-4,7,16,765,749,13.0,60.0,46.8125,14.743218780171446,217.3625
