Folder,File,Number of test cases,Number of inputs (with resets),Number of inputs (no resets),Length of less test case,Length of largest test case,Average length,Standard deviation,Variance
6-4-4,34,15,82,67,2.0,6.0,4.466666666666667,1.1872336794093274,1.4095238095238096
6-4-4,35,16,67,51,3.0,4.0,3.1875,0.4031128874149275,0.1625
6-4-4,36,14,66,52,3.0,5.0,3.7142857142857144,0.726273039202563,0.5274725274725276
6-4-4,37,16,85,69,2.0,5.0,4.3125,0.873212459828649,0.7625
6-4-4,38,14,66,52,3.0,4.0,3.7142857142857144,0.4688072309384955,0.21978021978021986
6-4-4,39,14,64,50,3.0,5.0,3.5714285714285716,0.8516306272526403,0.7252747252747255
6-4-4,4,12,55,43,2.0,5.0,3.5833333333333335,1.1645001528813153,1.3560606060606064
6-4-4,40,13,70,57,2.0,5.0,4.384615384615385,0.8697184926229041,0.7564102564102565
6-4-4,41,14,66,52,2.0,5.0,3.7142857142857144,0.9138735334633753,0.835164835164835
6-4-4,42,13,62,49,2.0,5.0,3.769230769230769,0.9268086959962983,0.8589743589743589
6-4-4,43,13,71,58,2.0,6.0,4.461538461538462,1.39136531360295,1.9358974358974355
6-4-4,44,13,62,49,3.0,4.0,3.769230769230769,0.4385290096535146,0.19230769230769232
6-4-4,45,14,73,59,2.0,6.0,4.214285714285714,1.3114039117603014,1.71978021978022
6-4-4,46,12,61,49,2.0,6.0,4.083333333333333,1.4433756729740645,2.0833333333333335
6-4-4,47,13,67,54,2.0,6.0,4.153846153846154,1.5191090506255,2.307692307692308
6-4-4,48,14,70,56,2.0,5.0,4.0,0.7844645405527362,0.6153846153846154
6-4-4,49,14,62,48,2.0,4.0,3.4285714285714284,0.7559289460184546,0.5714285714285716
6-4-4,5,13,61,48,2.0,5.0,3.6923076923076925,0.9473309334313419,0.8974358974358975
6-4-4,50,14,64,50,2.0,5.0,3.5714285714285716,1.0163498575623617,1.032967032967033
6-4-4,51,15,73,58,2.0,6.0,3.8666666666666667,1.3020130933435712,1.6952380952380948
6-4-4,52,16,72,56,3.0,4.0,3.5,0.5163977794943222,0.26666666666666666
6-4-4,53,13,71,58,2.0,6.0,4.461538461538462,1.1982893790305562,1.4358974358974361
6-4-4,54,13,61,48,2.0,5.0,3.6923076923076925,1.0315534712764842,1.0641025641025645
6-4-4,55,14,67,53,2.0,5.0,3.7857142857142856,0.892582375303981,0.7967032967032969
6-4-4,56,13,65,52,2.0,5.0,4.0,0.9128709291752769,0.8333333333333334
6-4-4,57,14,60,46,2.0,4.0,3.2857142857142856,0.6112498455021267,0.37362637362637374
6-4-4,58,16,78,62,2.0,5.0,3.875,0.8850612031567836,0.7833333333333333
6-4-4,59,14,80,66,2.0,7.0,4.714285714285714,1.7728105208558367,3.1428571428571432
6-4-4,6,13,61,48,3.0,4.0,3.6923076923076925,0.4803844614152614,0.2307692307692308
6-4-4,60,13,58,45,3.0,4.0,3.4615384615384617,0.5188745216627708,0.2692307692307693
6-4-4,61,15,79,64,2.0,6.0,4.266666666666667,1.3870146083619754,1.9238095238095239
6-4-4,62,11,51,40,2.0,5.0,3.6363636363636362,1.12006493318265,1.2545454545454544
6-4-4,63,12,54,42,2.0,4.0,3.5,0.674199862463242,0.45454545454545453
6-4-4,64,13,58,45,3.0,5.0,3.4615384615384617,0.7762500258061847,0.6025641025641025
6-4-4,65,14,68,54,2.0,5.0,3.857142857142857,0.9492622930986467,0.901098901098901
6-4-4,67,14,58,44,3.0,4.0,3.142857142857143,0.36313651960128146,0.13186813186813187
6-4-4,68,13,65,52,2.0,5.0,4.0,1.1547005383792515,1.3333333333333333
6-4-4,69,16,70,54,2.0,4.0,3.375,0.6191391873668903,0.38333333333333336
6-4-4,7,12,60,48,2.0,5.0,4.0,0.8528028654224418,0.7272727272727273
6-4-4,70,14,71,57,2.0,5.0,4.071428571428571,1.0716117059605355,1.148351648351649
6-4-4,71,13,65,52,3.0,5.0,4.0,0.7071067811865476,0.5
6-4-4,72,16,86,70,2.0,6.0,4.375,1.3102162671355697,1.7166666666666666
6-4-4,73,11,58,47,3.0,6.0,4.2727272727272725,1.348399724926484,1.818181818181818
6-4-4,74,14,63,49,2.0,5.0,3.5,0.9405399431259602,0.8846153846153846
6-4-4,75,16,74,58,2.0,5.0,3.625,0.9574271077563381,0.9166666666666666
6-4-4,76,14,68,54,2.0,5.0,3.857142857142857,0.9492622930986466,0.9010989010989009
6-4-4,77,12,52,40,2.0,4.0,3.3333333333333335,0.6513389472789296,0.42424242424242425
6-4-4,78,12,56,44,2.0,4.0,3.6666666666666665,0.6513389472789297,0.42424242424242437
6-4-4,79,13,62,49,2.0,5.0,3.769230769230769,0.9268086959962984,0.8589743589743591
6-4-4,8,13,56,43,2.0,4.0,3.3076923076923075,0.6304251719561152,0.3974358974358975
6-4-4,80,13,65,52,3.0,5.0,4.0,0.816496580927726,0.6666666666666666
6-4-4,81,14,68,54,3.0,5.0,3.857142857142857,0.7703288865196432,0.5934065934065933
6-4-4,82,15,83,68,2.0,7.0,4.533333333333333,1.846489590960049,3.4095238095238085
6-4-4,83,13,63,50,2.0,6.0,3.8461538461538463,1.2810252304406968,1.6410256410256405
6-4-4,84,13,61,48,2.0,5.0,3.6923076923076925,1.0315534712764842,1.0641025641025645
6-4-4,85,15,82,67,2.0,7.0,4.466666666666667,1.846489590960049,3.409523809523809
6-4-4,86,12,60,48,2.0,5.0,4.0,0.9534625892455924,0.9090909090909091
6-4-4,88,16,70,54,2.0,4.0,3.375,0.6191391873668903,0.38333333333333336
6-4-4,89,13,67,54,3.0,5.0,4.153846153846154,0.987096233585649,0.9743589743589741
6-4-4,9,13,64,51,2.0,5.0,3.923076923076923,1.1151635501529555,1.2435897435897434
6-4-4,90,13,59,46,2.0,4.0,3.5384615384615383,0.7762500258061849,0.6025641025641026
6-4-4,91,15,63,48,3.0,4.0,3.2,0.4140393356054125,0.1714285714285714
6-4-4,92,13,60,47,2.0,4.0,3.6153846153846154,0.650443635587991,0.4230769230769232
6-4-4,93,15,71,56,2.0,5.0,3.7333333333333334,0.961150104723255,0.9238095238095242
6-4-4,94,16,67,51,3.0,4.0,3.1875,0.4031128874149275,0.1625
6-4-4,95,14,63,49,2.0,4.0,3.5,0.6504436355879909,0.4230769230769231
6-4-4,96,17,74,57,2.0,4.0,3.3529411764705883,0.6063390625908325,0.3676470588235295
6-4-4,97,15,66,51,2.0,4.0,3.4,0.632455532033676,0.4000000000000002
6-4-4,98,14,72,58,3.0,6.0,4.142857142857143,1.231455852429764,1.5164835164835166
6-4-4,99,13,57,44,2.0,4.0,3.3846153846153846,0.6504436355879909,0.42307692307692313
8-4-4,1,22,121,99,2.0,6.0,4.5,1.2630273533214138,1.5952380952380953
8-4-4,10,21,115,94,2.0,7.0,4.476190476190476,1.5690458125576714,2.461904761904763
8-4-4,100,15,95,80,2.0,7.0,5.333333333333333,1.7182493859684491,2.9523809523809526
8-4-4,11,20,103,83,2.0,6.0,4.15,1.1821033884786187,1.3973684210526323
8-4-4,12,21,104,83,3.0,5.0,3.9523809523809526,0.8646496675642958,0.7476190476190473
8-4-4,13,17,90,73,2.0,6.0,4.294117647058823,1.4037764192684379,1.9705882352941173
8-4-4,14,20,100,80,2.0,6.0,4.0,1.2565617248750864,1.5789473684210527
8-4-4,15,21,104,83,2.0,5.0,3.9523809523809526,0.973457265430305,0.9476190476190473
8-4-4,16,19,113,94,2.0,7.0,4.947368421052632,1.3933845369589322,1.941520467836258
8-4-4,17,18,78,60,3.0,4.0,3.3333333333333335,0.48507125007266594,0.2352941176470588
8-4-4,18,19,93,74,3.0,6.0,3.8947368421052633,1.0485300208760655,1.0994152046783625
8-4-4,19,20,102,82,2.0,6.0,4.1,0.9679060415469871,0.9368421052631579
8-4-4,2,17,94,77,3.0,6.0,4.529411764705882,1.007326105267277,1.0147058823529411
8-4-4,20,21,97,76,3.0,5.0,3.619047619047619,0.8047478161629564,0.6476190476190475
8-4-4,21,20,96,76,3.0,5.0,3.8,0.8335087534664908,0.6947368421052633
8-4-4,22,21,104,83,2.0,5.0,3.9523809523809526,0.973457265430305,0.9476190476190473
8-4-4,23,22,113,91,2.0,5.0,4.136363636363637,0.9902118361842986,0.9805194805194803
8-4-4,24,20,100,80,2.0,5.0,4.0,0.8583950752789521,0.7368421052631579
8-4-4,25,19,86,67,3.0,5.0,3.526315789473684,0.772328445721233,0.5964912280701756
8-4-4,26,18,105,87,2.0,7.0,4.833333333333333,1.5434872662825796,2.3823529411764706
8-4-4,28,20,106,86,2.0,6.0,4.3,1.1285761872936697,1.2736842105263162
8-4-4,29,20,115,95,2.0,7.0,4.75,1.6819474927657678,2.8289473684210527
8-4-4,3,19,94,75,2.0,5.0,3.9473684210526314,0.9703197760719181,0.9415204678362572
8-4-4,30,20,105,85,2.0,6.0,4.25,1.164157703189193,1.355263157894737
8-4-4,31,20,106,86,2.0,6.0,4.3,1.2182817926554552,1.4842105263157896
8-4-4,32,21,96,75,3.0,4.0,3.5714285714285716,0.5070925528371101,0.25714285714285723
8-4-4,33,18,82,64,3.0,4.0,3.5555555555555554,0.5113099925649135,0.26143790849673193
8-4-4,34,17,94,77,2.0,6.0,4.529411764705882,1.124591429076774,1.264705882352941
8-4-4,35,22,103,81,3.0,5.0,3.6818181818181817,0.7798878818298873,0.6082251082251082
8-4-4,36,20,111,91,2.0,7.0,4.55,1.5035046776746235,2.2605263157894737
8-4-4,37,18,90,72,3.0,6.0,4.0,1.0289915108550531,1.0588235294117647
8-4-4,38,18,92,74,3.0,5.0,4.111111111111111,0.5829830881301376,0.33986928104575176
8-4-4,39,20,104,84,2.0,6.0,4.2,1.2396943596157717,1.5368421052631585
8-4-4,4,15,73,58,3.0,5.0,3.8666666666666667,0.7432233529572065,0.5523809523809524
8-4-4,40,19,95,76,2.0,5.0,4.0,0.8819171036881969,0.7777777777777778
8-4-4,41,16,85,69,2.0,6.0,4.3125,1.138346754435279,1.2958333333333334
8-4-4,42,18,84,66,3.0,4.0,3.6666666666666665,0.48507125007266594,0.2352941176470588
8-4-4,43,22,107,85,3.0,5.0,3.8636363636363638,0.7101612523427367,0.5043290043290043
8-4-4,44,18,88,70,3.0,5.0,3.888888888888889,0.7583952786593615,0.5751633986928105
8-4-4,45,22,112,90,2.0,6.0,4.090909090909091,1.2309149097933274,1.5151515151515151
8-4-4,46,20,106,86,2.0,6.0,4.3,1.30182058752551,1.6947368421052638
8-4-4,47,17,86,69,2.0,5.0,4.0588235294117645,0.899346167730627,0.808823529411765
8-4-4,48,19,93,74,3.0,6.0,3.8947368421052633,1.2425214883947913,1.5438596491228074
8-4-4,49,19,98,79,3.0,6.0,4.157894736842105,1.302269723501448,1.695906432748538
8-4-4,5,19,101,82,3.0,6.0,4.315789473684211,1.1572300058975777,1.3391812865497077
8-4-4,50,19,96,77,2.0,6.0,4.052631578947368,1.1290942392774799,1.2748538011695911
8-4-4,51,22,118,96,2.0,6.0,4.363636363636363,1.2552918289216957,1.5757575757575755
8-4-4,52,18,99,81,2.0,6.0,4.5,1.3826657968874305,1.911764705882353
8-4-4,53,18,84,66,2.0,6.0,3.6666666666666665,1.084652289093281,1.1764705882352944
8-4-4,54,22,124,102,2.0,7.0,4.636363636363637,1.528941574312877,2.3376623376623384
8-4-4,55,21,101,80,2.0,5.0,3.8095238095238093,0.9283882603225668,0.8619047619047621
8-4-4,56,19,98,79,3.0,5.0,4.157894736842105,0.7647191129018728,0.5847953216374272
8-4-4,57,20,93,73,2.0,4.0,3.65,0.5871429486124,0.3447368421052634
8-4-4,58,20,98,78,3.0,5.0,3.9,0.9119095061289916,0.8315789473684213
8-4-4,6,19,103,84,2.0,6.0,4.421052631578948,1.2163602113447687,1.4795321637426904
8-4-4,60,21,111,90,2.0,6.0,4.285714285714286,1.1464230084422218,1.3142857142857143
8-4-4,61,20,92,72,2.0,4.0,3.6,0.598243041616119,0.35789473684210543
8-4-4,62,19,104,85,2.0,7.0,4.473684210526316,1.5408663166699286,2.3742690058479528
8-4-4,63,18,104,86,2.0,6.0,4.777777777777778,0.9428090415820635,0.8888888888888891
8-4-4,64,21,102,81,3.0,5.0,3.857142857142857,0.7270291799999699,0.5285714285714286
8-4-4,65,20,91,71,3.0,4.0,3.55,0.5104177855340405,0.2605263157894738
8-4-4,66,20,124,104,2.0,8.0,5.2,1.8524521444205844,3.431578947368422
8-4-4,67,20,94,74,3.0,5.0,3.7,0.8013147091860318,0.6421052631578947
8-4-4,68,21,114,93,2.0,6.0,4.428571428571429,1.1649647450214353,1.3571428571428577
8-4-4,69,21,99,78,2.0,5.0,3.7142857142857144,0.7837638128197257,0.6142857142857141
8-4-4,7,20,117,97,2.0,6.0,4.85,1.1821033884786187,1.3973684210526323
8-4-4,70,21,106,85,2.0,5.0,4.0476190476190474,0.9206622874969124,0.8476190476190473
8-4-4,71,21,106,85,2.0,6.0,4.0476190476190474,1.0712698295103094,1.1476190476190473
8-4-4,72,18,97,79,2.0,6.0,4.388888888888889,1.2432826042324117,1.5457516339869275
8-4-4,73,20,98,78,2.0,5.0,3.9,0.8522416262267904,0.7263157894736844
8-4-4,74,20,97,77,2.0,5.0,3.85,0.7451598203705949,0.5552631578947372
8-4-4,75,21,126,105,2.0,7.0,5.0,1.51657508881031,2.3
8-4-4,76,16,93,77,2.0,7.0,4.8125,1.905037182489273,3.629166666666667
8-4-4,77,16,81,65,3.0,5.0,4.0625,0.5737304826019501,0.32916666666666666
8-4-4,78,20,95,75,3.0,4.0,3.75,0.4442616583193193,0.19736842105263158
8-4-4,8,21,127,106,2.0,8.0,5.0476190476190474,2.085094493690645,4.347619047619047
8-4-4,80,21,107,86,2.0,6.0,4.095238095238095,1.2208506012105622,1.4904761904761912
8-4-4,81,20,108,88,2.0,6.0,4.4,1.187655806953123,1.4105263157894736
8-4-4,82,19,108,89,2.0,8.0,4.684210526315789,1.8871681188415432,3.5614035087719293
8-4-4,83,17,111,94,2.0,8.0,5.529411764705882,1.8411153908304987,3.3897058823529402
8-4-4,84,21,116,95,2.0,7.0,4.523809523809524,1.6005951274150383,2.5619047619047626
8-4-4,85,21,107,86,2.0,5.0,4.095238095238095,1.0910894511799623,1.1904761904761911
8-4-4,86,22,109,87,2.0,5.0,3.954545454545454,0.9500512631418384,0.9025974025974027
8-4-4,87,23,114,91,2.0,5.0,3.9565217391304346,0.9759965009980692,0.9525691699604741
8-4-4,88,19,102,83,2.0,6.0,4.368421052631579,1.1647854507156372,1.3567251461988301
8-4-4,89,20,96,76,2.0,5.0,3.8,0.8335087534664909,0.6947368421052635
8-4-4,90,21,101,80,3.0,5.0,3.8095238095238093,0.749603069567329,0.5619047619047619
8-4-4,91,18,99,81,2.0,6.0,4.5,1.1504474832710556,1.3235294117647058
8-4-4,92,17,88,71,3.0,6.0,4.176470588235294,1.1311108542958475,1.279411764705882
8-4-4,93,18,85,67,3.0,5.0,3.7222222222222223,0.6691131580686885,0.4477124183006537
8-4-4,94,19,95,76,2.0,5.0,4.0,0.6666666666666666,0.4444444444444444
8-4-4,95,19,91,72,2.0,5.0,3.7894736842105265,0.7873265148181359,0.6198830409356723
8-4-4,96,23,105,82,2.0,4.0,3.5652173913043477,0.5897678246195884,0.3478260869565217
8-4-4,97,18,93,75,2.0,6.0,4.166666666666667,1.0981267472114395,1.2058823529411768
8-4-4,98,18,95,77,3.0,5.0,4.277777777777778,0.9582800496695999,0.9183006535947709
8-4-4,99,17,86,69,2.0,6.0,4.0588235294117645,1.2485285456935955,1.5588235294117645
