Folder,File,Number of test cases,Number of inputs (with resets),Number of inputs (no resets),Length of less test case,Length of largest test case,Average length,Standard deviation,Variance
16-4-4,76,4,4648,4644,1161.0,1161.0,1161.0,0.0,0.0
16-4-4,77,4,5064,5060,1265.0,1265.0,1265.0,0.0,0.0
16-4-4,78,4,3804,3800,950.0,950.0,950.0,0.0,0.0
16-4-4,79,4,3972,3968,992.0,992.0,992.0,0.0,0.0
16-4-4,8,4,5388,5384,1346.0,1346.0,1346.0,0.0,0.0
16-4-4,80,4,4468,4464,1116.0,1116.0,1116.0,0.0,0.0
16-4-4,81,4,3744,3740,935.0,935.0,935.0,0.0,0.0
16-4-4,82,4,1560,1556,389.0,389.0,389.0,0.0,0.0
16-4-4,83,4,3080,3076,769.0,769.0,769.0,0.0,0.0
16-4-4,84,4,3780,3776,944.0,944.0,944.0,0.0,0.0
16-4-4,85,4,4652,4648,1162.0,1162.0,1162.0,0.0,0.0
16-4-4,86,4,3600,3596,899.0,899.0,899.0,0.0,0.0
16-4-4,87,4,3636,3632,908.0,908.0,908.0,0.0,0.0
16-4-4,88,4,5772,5768,1442.0,1442.0,1442.0,0.0,0.0
16-4-4,89,4,3688,3684,921.0,921.0,921.0,0.0,0.0
16-4-4,9,4,2336,2332,583.0,583.0,583.0,0.0,0.0
16-4-4,90,4,3632,3628,907.0,907.0,907.0,0.0,0.0
16-4-4,91,4,4804,4800,1200.0,1200.0,1200.0,0.0,0.0
16-4-4,92,4,3760,3756,939.0,939.0,939.0,0.0,0.0
16-4-4,93,4,5060,5056,1264.0,1264.0,1264.0,0.0,0.0
16-4-4,94,4,4772,4768,1192.0,1192.0,1192.0,0.0,0.0
16-4-4,95,4,4731,4727,1181.0,1182.0,1181.75,0.5,0.25
16-4-4,96,4,3620,3616,904.0,904.0,904.0,0.0,0.0
16-4-4,97,4,2832,2828,707.0,707.0,707.0,0.0,0.0
16-4-4,98,4,3880,3876,969.0,969.0,969.0,0.0,0.0
16-4-4,99,4,4404,4400,1100.0,1100.0,1100.0,0.0,0.0
18-4-4,1,4,5208,5204,1301.0,1301.0,1301.0,0.0,0.0
18-4-4,10,4,3900,3896,974.0,974.0,974.0,0.0,0.0
18-4-4,100,4,5564,5560,1390.0,1390.0,1390.0,0.0,0.0
18-4-4,11,4,4964,4960,1240.0,1240.0,1240.0,0.0,0.0
18-4-4,12,4,4988,4984,1246.0,1246.0,1246.0,0.0,0.0
18-4-4,13,4,3932,3928,982.0,982.0,982.0,0.0,0.0
18-4-4,14,4,4760,4756,1189.0,1189.0,1189.0,0.0,0.0
18-4-4,15,4,3012,3008,752.0,752.0,752.0,0.0,0.0
18-4-4,16,4,4132,4128,1032.0,1032.0,1032.0,0.0,0.0
18-4-4,17,4,4692,4688,1172.0,1172.0,1172.0,0.0,0.0
18-4-4,18,4,3836,3832,958.0,958.0,958.0,0.0,0.0
18-4-4,19,4,4280,4276,1069.0,1069.0,1069.0,0.0,0.0
18-4-4,2,4,3700,3696,924.0,924.0,924.0,0.0,0.0
18-4-4,20,4,4680,4676,1169.0,1169.0,1169.0,0.0,0.0
18-4-4,21,4,6436,6432,1608.0,1608.0,1608.0,0.0,0.0
18-4-4,22,4,4896,4892,1223.0,1223.0,1223.0,0.0,0.0
18-4-4,23,4,5508,5504,1376.0,1376.0,1376.0,0.0,0.0
18-4-4,24,4,6040,6036,1509.0,1509.0,1509.0,0.0,0.0
18-4-4,25,4,3728,3724,931.0,931.0,931.0,0.0,0.0
18-4-4,26,4,2752,2748,687.0,687.0,687.0,0.0,0.0
18-4-4,27,4,3588,3584,896.0,896.0,896.0,0.0,0.0
18-4-4,28,4,4864,4860,1215.0,1215.0,1215.0,0.0,0.0
18-4-4,29,4,3680,3676,919.0,919.0,919.0,0.0,0.0
18-4-4,3,4,3192,3188,797.0,797.0,797.0,0.0,0.0
18-4-4,30,4,2396,2392,598.0,598.0,598.0,0.0,0.0
18-4-4,31,4,4296,4292,1073.0,1073.0,1073.0,0.0,0.0
18-4-4,32,4,4692,4688,1172.0,1172.0,1172.0,0.0,0.0
18-4-4,33,4,4864,4860,1215.0,1215.0,1215.0,0.0,0.0
18-4-4,34,4,5320,5316,1329.0,1329.0,1329.0,0.0,0.0
18-4-4,35,4,3652,3648,912.0,912.0,912.0,0.0,0.0
18-4-4,36,4,5570,5566,1391.0,1392.0,1391.5,0.5773502691896257,0.3333333333333333
18-4-4,38,4,4172,4168,1042.0,1042.0,1042.0,0.0,0.0
18-4-4,39,4,6412,6408,1602.0,1602.0,1602.0,0.0,0.0
18-4-4,4,4,3452,3448,862.0,862.0,862.0,0.0,0.0
18-4-4,40,4,4128,4124,1031.0,1031.0,1031.0,0.0,0.0
18-4-4,42,4,2864,2860,715.0,715.0,715.0,0.0,0.0
18-4-4,43,4,4908,4904,1226.0,1226.0,1226.0,0.0,0.0
18-4-4,44,4,5784,5780,1445.0,1445.0,1445.0,0.0,0.0
18-4-4,45,4,3820,3816,954.0,954.0,954.0,0.0,0.0
18-4-4,46,4,3784,3780,945.0,945.0,945.0,0.0,0.0
18-4-4,47,4,3672,3668,917.0,917.0,917.0,0.0,0.0
18-4-4,48,4,4900,4896,1224.0,1224.0,1224.0,0.0,0.0
18-4-4,49,4,5488,5484,1371.0,1371.0,1371.0,0.0,0.0
18-4-4,5,4,4944,4940,1235.0,1235.0,1235.0,0.0,0.0
18-4-4,50,4,1860,1856,464.0,464.0,464.0,0.0,0.0
18-4-4,51,4,4636,4632,1158.0,1158.0,1158.0,0.0,0.0
18-4-4,52,4,4508,4504,1126.0,1126.0,1126.0,0.0,0.0
18-4-4,53,4,3504,3500,875.0,875.0,875.0,0.0,0.0
18-4-4,54,4,4408,4404,1101.0,1101.0,1101.0,0.0,0.0
18-4-4,55,4,6848,6844,1711.0,1711.0,1711.0,0.0,0.0
18-4-4,56,4,4484,4480,1120.0,1120.0,1120.0,0.0,0.0
18-4-4,57,4,3824,3820,955.0,955.0,955.0,0.0,0.0
18-4-4,58,4,4603,4599,1149.0,1150.0,1149.75,0.5,0.25
18-4-4,59,4,4336,4332,1083.0,1083.0,1083.0,0.0,0.0
18-4-4,6,4,4776,4772,1193.0,1193.0,1193.0,0.0,0.0
18-4-4,60,4,7480,7476,1869.0,1869.0,1869.0,0.0,0.0
18-4-4,61,4,3952,3948,987.0,987.0,987.0,0.0,0.0
18-4-4,62,4,4960,4956,1239.0,1239.0,1239.0,0.0,0.0
18-4-4,63,4,4240,4236,1059.0,1059.0,1059.0,0.0,0.0
18-4-4,64,4,5284,5280,1320.0,1320.0,1320.0,0.0,0.0
18-4-4,65,4,4036,4032,1008.0,1008.0,1008.0,0.0,0.0
18-4-4,66,4,4528,4524,1131.0,1131.0,1131.0,0.0,0.0
18-4-4,67,4,5696,5692,1423.0,1423.0,1423.0,0.0,0.0
18-4-4,68,4,4792,4788,1197.0,1197.0,1197.0,0.0,0.0
18-4-4,69,4,3912,3908,977.0,977.0,977.0,0.0,0.0
18-4-4,7,4,4308,4304,1076.0,1076.0,1076.0,0.0,0.0
18-4-4,70,4,3672,3668,917.0,917.0,917.0,0.0,0.0
18-4-4,71,4,3216,3212,803.0,803.0,803.0,0.0,0.0
18-4-4,72,4,4644,4640,1160.0,1160.0,1160.0,0.0,0.0
18-4-4,73,4,3136,3132,783.0,783.0,783.0,0.0,0.0
18-4-4,74,4,6040,6036,1509.0,1509.0,1509.0,0.0,0.0
18-4-4,75,4,4848,4844,1211.0,1211.0,1211.0,0.0,0.0
18-4-4,76,4,5120,5116,1279.0,1279.0,1279.0,0.0,0.0
18-4-4,77,4,5844,5840,1460.0,1460.0,1460.0,0.0,0.0
18-4-4,78,4,5236,5232,1308.0,1308.0,1308.0,0.0,0.0
18-4-4,79,4,3204,3200,800.0,800.0,800.0,0.0,0.0
18-4-4,8,4,2836,2832,708.0,708.0,708.0,0.0,0.0
18-4-4,80,4,5148,5144,1286.0,1286.0,1286.0,0.0,0.0
18-4-4,81,4,4648,4644,1161.0,1161.0,1161.0,0.0,0.0
18-4-4,82,4,5104,5100,1275.0,1275.0,1275.0,0.0,0.0
18-4-4,83,4,3736,3732,933.0,933.0,933.0,0.0,0.0
18-4-4,84,4,4060,4056,1014.0,1014.0,1014.0,0.0,0.0
18-4-4,85,4,3360,3356,839.0,839.0,839.0,0.0,0.0
18-4-4,86,4,3488,3484,871.0,871.0,871.0,0.0,0.0
18-4-4,87,4,4260,4256,1064.0,1064.0,1064.0,0.0,0.0
18-4-4,89,4,3912,3908,977.0,977.0,977.0,0.0,0.0
18-4-4,9,4,3532,3528,882.0,882.0,882.0,0.0,0.0
18-4-4,90,4,3536,3532,883.0,883.0,883.0,0.0,0.0
18-4-4,91,4,4290,4286,1070.0,1072.0,1071.5,1.0,1.0
18-4-4,92,4,5516,5512,1378.0,1378.0,1378.0,0.0,0.0
18-4-4,93,4,2800,2796,699.0,699.0,699.0,0.0,0.0
18-4-4,94,4,4556,4552,1138.0,1138.0,1138.0,0.0,0.0
18-4-4,95,4,5436,5432,1357.0,1359.0,1358.0,1.1547005383792515,1.3333333333333333
18-4-4,96,4,3704,3700,925.0,925.0,925.0,0.0,0.0
18-4-4,97,4,6260,6256,1564.0,1564.0,1564.0,0.0,0.0
18-4-4,98,4,5548,5544,1386.0,1386.0,1386.0,0.0,0.0
18-4-4,99,4,4764,4760,1190.0,1190.0,1190.0,0.0,0.0
20-4-4,1,4,6304,6300,1575.0,1575.0,1575.0,0.0,0.0
20-4-4,10,4,5876,5872,1468.0,1468.0,1468.0,0.0,0.0
20-4-4,100,4,3736,3732,933.0,933.0,933.0,0.0,0.0
20-4-4,11,4,6336,6332,1583.0,1583.0,1583.0,0.0,0.0
20-4-4,12,4,6496,6492,1623.0,1623.0,1623.0,0.0,0.0
20-4-4,13,4,3460,3456,864.0,864.0,864.0,0.0,0.0
20-4-4,14,4,4484,4480,1120.0,1120.0,1120.0,0.0,0.0
20-4-4,15,4,6536,6532,1633.0,1633.0,1633.0,0.0,0.0
20-4-4,16,4,4328,4324,1081.0,1081.0,1081.0,0.0,0.0
20-4-4,17,4,6148,6144,1536.0,1536.0,1536.0,0.0,0.0
20-4-4,18,4,3988,3984,996.0,996.0,996.0,0.0,0.0
20-4-4,19,4,4784,4780,1195.0,1195.0,1195.0,0.0,0.0
20-4-4,2,4,5496,5492,1373.0,1373.0,1373.0,0.0,0.0
20-4-4,20,4,6208,6204,1551.0,1551.0,1551.0,0.0,0.0
20-4-4,21,4,4484,4480,1120.0,1120.0,1120.0,0.0,0.0
20-4-4,22,4,5348,5344,1336.0,1336.0,1336.0,0.0,0.0
20-4-4,23,4,5036,5032,1258.0,1258.0,1258.0,0.0,0.0
20-4-4,24,4,3964,3960,990.0,990.0,990.0,0.0,0.0
20-4-4,25,4,3748,3744,936.0,936.0,936.0,0.0,0.0
20-4-4,26,4,6328,6324,1581.0,1581.0,1581.0,0.0,0.0
20-4-4,27,4,2572,2568,642.0,642.0,642.0,0.0,0.0
20-4-4,28,4,4696,4692,1173.0,1173.0,1173.0,0.0,0.0
20-4-4,29,4,4996,4992,1248.0,1248.0,1248.0,0.0,0.0
20-4-4,3,4,4360,4356,1089.0,1089.0,1089.0,0.0,0.0
20-4-4,30,4,3452,3448,862.0,862.0,862.0,0.0,0.0
20-4-4,31,4,5608,5604,1401.0,1401.0,1401.0,0.0,0.0
20-4-4,32,4,4944,4940,1235.0,1235.0,1235.0,0.0,0.0
20-4-4,33,4,4248,4244,1061.0,1061.0,1061.0,0.0,0.0
20-4-4,34,4,3672,3668,917.0,917.0,917.0,0.0,0.0
20-4-4,35,4,4308,4304,1076.0,1076.0,1076.0,0.0,0.0
20-4-4,36,4,3880,3876,969.0,969.0,969.0,0.0,0.0
20-4-4,37,4,4012,4008,1002.0,1002.0,1002.0,0.0,0.0
20-4-4,38,4,4968,4964,1241.0,1241.0,1241.0,0.0,0.0
20-4-4,39,4,4256,4252,1063.0,1063.0,1063.0,0.0,0.0
20-4-4,4,4,4728,4724,1181.0,1181.0,1181.0,0.0,0.0
20-4-4,40,4,4656,4652,1163.0,1163.0,1163.0,0.0,0.0
20-4-4,41,4,4456,4452,1113.0,1113.0,1113.0,0.0,0.0
20-4-4,42,4,4124,4120,1030.0,1030.0,1030.0,0.0,0.0
20-4-4,43,4,5588,5584,1396.0,1396.0,1396.0,0.0,0.0
20-4-4,44,4,5264,5260,1315.0,1315.0,1315.0,0.0,0.0
20-4-4,45,4,4080,4076,1019.0,1019.0,1019.0,0.0,0.0
20-4-4,46,4,5064,5060,1265.0,1265.0,1265.0,0.0,0.0
20-4-4,47,4,3916,3912,978.0,978.0,978.0,0.0,0.0
20-4-4,48,4,6120,6116,1529.0,1529.0,1529.0,0.0,0.0
20-4-4,49,4,6876,6872,1718.0,1718.0,1718.0,0.0,0.0
20-4-4,5,4,5400,5396,1349.0,1349.0,1349.0,0.0,0.0
20-4-4,50,4,3512,3508,877.0,877.0,877.0,0.0,0.0
20-4-4,51,4,4276,4272,1068.0,1068.0,1068.0,0.0,0.0
20-4-4,52,4,4960,4956,1239.0,1239.0,1239.0,0.0,0.0
20-4-4,53,4,4880,4876,1219.0,1219.0,1219.0,0.0,0.0
20-4-4,54,4,3824,3820,955.0,955.0,955.0,0.0,0.0
20-4-4,55,4,5368,5364,1341.0,1341.0,1341.0,0.0,0.0
20-4-4,56,4,2196,2192,548.0,548.0,548.0,0.0,0.0
20-4-4,57,4,3228,3224,806.0,806.0,806.0,0.0,0.0
20-4-4,58,4,3364,3360,840.0,840.0,840.0,0.0,0.0
20-4-4,59,4,4784,4780,1195.0,1195.0,1195.0,0.0,0.0
20-4-4,6,4,4836,4832,1208.0,1208.0,1208.0,0.0,0.0
20-4-4,60,4,3944,3940,985.0,985.0,985.0,0.0,0.0
20-4-4,61,4,4084,4080,1020.0,1020.0,1020.0,0.0,0.0
20-4-4,62,4,4388,4384,1096.0,1096.0,1096.0,0.0,0.0
20-4-4,63,4,3988,3984,996.0,996.0,996.0,0.0,0.0
20-4-4,64,4,3248,3244,811.0,811.0,811.0,0.0,0.0
20-4-4,65,4,4072,4068,1017.0,1017.0,1017.0,0.0,0.0
20-4-4,66,4,5300,5296,1324.0,1324.0,1324.0,0.0,0.0
20-4-4,67,4,7224,7220,1805.0,1805.0,1805.0,0.0,0.0
20-4-4,68,4,5016,5012,1253.0,1253.0,1253.0,0.0,0.0
20-4-4,69,4,4588,4584,1146.0,1146.0,1146.0,0.0,0.0
20-4-4,7,4,3160,3156,789.0,789.0,789.0,0.0,0.0
20-4-4,70,4,6936,6932,1733.0,1733.0,1733.0,0.0,0.0
20-4-4,71,4,5824,5820,1455.0,1455.0,1455.0,0.0,0.0
20-4-4,72,4,3592,3588,897.0,897.0,897.0,0.0,0.0
20-4-4,73,4,5668,5664,1416.0,1416.0,1416.0,0.0,0.0
20-4-4,74,4,4180,4176,1044.0,1044.0,1044.0,0.0,0.0
20-4-4,75,4,4300,4296,1074.0,1074.0,1074.0,0.0,0.0
20-4-4,76,4,3112,3108,777.0,777.0,777.0,0.0,0.0
20-4-4,77,4,5980,5976,1494.0,1494.0,1494.0,0.0,0.0
20-4-4,78,4,4104,4100,1025.0,1025.0,1025.0,0.0,0.0
20-4-4,8,4,3880,3876,969.0,969.0,969.0,0.0,0.0
20-4-4,80,4,5228,5224,1306.0,1306.0,1306.0,0.0,0.0
20-4-4,81,4,3736,3732,933.0,933.0,933.0,0.0,0.0
20-4-4,82,4,5048,5044,1261.0,1261.0,1261.0,0.0,0.0
20-4-4,84,4,3588,3584,896.0,896.0,896.0,0.0,0.0
20-4-4,85,4,5740,5736,1434.0,1434.0,1434.0,0.0,0.0
20-4-4,86,4,4596,4592,1148.0,1148.0,1148.0,0.0,0.0
20-4-4,87,4,6252,6248,1562.0,1562.0,1562.0,0.0,0.0
20-4-4,89,4,5224,5220,1305.0,1305.0,1305.0,0.0,0.0
20-4-4,9,4,2472,2468,617.0,617.0,617.0,0.0,0.0
20-4-4,90,4,6680,6676,1669.0,1669.0,1669.0,0.0,0.0
20-4-4,91,4,5816,5812,1453.0,1453.0,1453.0,0.0,0.0
20-4-4,92,4,5860,5856,1464.0,1464.0,1464.0,0.0,0.0
20-4-4,93,4,5716,5712,1428.0,1428.0,1428.0,0.0,0.0
20-4-4,94,4,5168,5164,1291.0,1291.0,1291.0,0.0,0.0
20-4-4,95,4,4008,4004,1001.0,1001.0,1001.0,0.0,0.0
20-4-4,96,4,6488,6484,1621.0,1621.0,1621.0,0.0,0.0
20-4-4,97,4,6164,6160,1540.0,1540.0,1540.0,0.0,0.0
20-4-4,98,4,4188,4184,1046.0,1046.0,1046.0,0.0,0.0
20-4-4,99,4,7344,7340,1835.0,1835.0,1835.0,0.0,0.0
4-4-4,1,4,360,356,89.0,89.0,89.0,0.0,0.0
4-4-4,10,4,1912,1908,477.0,477.0,477.0,0.0,0.0
4-4-4,100,4,1540,1536,384.0,384.0,384.0,0.0,0.0
4-4-4,101,1,418,417,417.0,417.0,417.0,0.0,0.0
4-4-4,102,2,48,46,23.0,23.0,23.0,0.0,0.0
4-4-4,103,2,24,22,11.0,11.0,11.0,0.0,0.0
4-4-4,104,2,1022,1020,509.0,511.0,510.0,1.4142135623730951,2.0
4-4-4,105,4,1892,1888,472.0,472.0,472.0,0.0,0.0
4-4-4,11,4,1552,1548,387.0,387.0,387.0,0.0,0.0
4-4-4,12,4,312,308,77.0,77.0,77.0,0.0,0.0
4-4-4,13,4,1912,1908,477.0,477.0,477.0,0.0,0.0
4-4-4,14,4,1128,1124,281.0,281.0,281.0,0.0,0.0
4-4-4,15,4,1988,1984,496.0,496.0,496.0,0.0,0.0
4-4-4,16,4,356,352,88.0,88.0,88.0,0.0,0.0
4-4-4,17,4,392,388,97.0,97.0,97.0,0.0,0.0
4-4-4,18,4,1120,1116,279.0,279.0,279.0,0.0,0.0
4-4-4,19,4,1144,1140,285.0,285.0,285.0,0.0,0.0
4-4-4,2,4,1096,1092,273.0,273.0,273.0,0.0,0.0
4-4-4,20,4,1556,1552,388.0,388.0,388.0,0.0,0.0
4-4-4,21,4,480,476,119.0,119.0,119.0,0.0,0.0
4-4-4,22,4,1476,1472,368.0,368.0,368.0,0.0,0.0
4-4-4,23,4,320,316,79.0,79.0,79.0,0.0,0.0
4-4-4,24,4,1186,1182,295.0,297.0,295.5,1.0,1.0
4-4-4,25,4,1512,1508,377.0,377.0,377.0,0.0,0.0
4-4-4,26,4,2008,2004,501.0,501.0,501.0,0.0,0.0
4-4-4,27,4,1168,1164,291.0,291.0,291.0,0.0,0.0
4-4-4,28,4,1152,1148,287.0,287.0,287.0,0.0,0.0
4-4-4,29,4,1480,1476,369.0,369.0,369.0,0.0,0.0
4-4-4,3,4,1120,1116,279.0,279.0,279.0,0.0,0.0
4-4-4,30,4,1940,1936,484.0,484.0,484.0,0.0,0.0
4-4-4,31,4,1908,1904,476.0,476.0,476.0,0.0,0.0
4-4-4,32,4,1512,1508,377.0,377.0,377.0,0.0,0.0
4-4-4,33,4,1908,1904,476.0,476.0,476.0,0.0,0.0
4-4-4,35,4,1512,1508,377.0,377.0,377.0,0.0,0.0
4-4-4,36,4,1608,1604,401.0,401.0,401.0,0.0,0.0
4-4-4,37,4,1928,1924,481.0,481.0,481.0,0.0,0.0
4-4-4,38,4,1940,1936,484.0,484.0,484.0,0.0,0.0
4-4-4,39,4,1508,1504,376.0,376.0,376.0,0.0,0.0
4-4-4,4,4,1120,1116,279.0,279.0,279.0,0.0,0.0
4-4-4,41,4,2320,2316,579.0,579.0,579.0,0.0,0.0
4-4-4,42,4,1140,1136,284.0,284.0,284.0,0.0,0.0
4-4-4,43,4,1112,1108,277.0,277.0,277.0,0.0,0.0
4-4-4,44,4,1184,1180,295.0,295.0,295.0,0.0,0.0
4-4-4,45,4,1544,1540,385.0,385.0,385.0,0.0,0.0
4-4-4,47,4,1560,1556,389.0,389.0,389.0,0.0,0.0
4-4-4,48,4,1508,1504,376.0,376.0,376.0,0.0,0.0
4-4-4,49,4,1916,1912,478.0,478.0,478.0,0.0,0.0
4-4-4,5,4,1572,1568,392.0,392.0,392.0,0.0,0.0
4-4-4,50,4,1200,1196,299.0,299.0,299.0,0.0,0.0
4-4-4,51,4,1148,1144,286.0,286.0,286.0,0.0,0.0
4-4-4,52,4,1136,1132,283.0,283.0,283.0,0.0,0.0
4-4-4,53,4,1529,1525,381.0,382.0,381.25,0.5,0.25
4-4-4,54,4,1548,1544,386.0,386.0,386.0,0.0,0.0
4-4-4,55,4,1088,1084,271.0,271.0,271.0,0.0,0.0
4-4-4,56,4,1612,1608,402.0,402.0,402.0,0.0,0.0
4-4-4,57,4,1540,1536,384.0,384.0,384.0,0.0,0.0
4-4-4,58,4,1932,1928,482.0,482.0,482.0,0.0,0.0
4-4-4,59,4,1904,1900,475.0,475.0,475.0,0.0,0.0
4-4-4,6,4,1932,1928,482.0,482.0,482.0,0.0,0.0
4-4-4,60,4,1148,1144,286.0,286.0,286.0,0.0,0.0
4-4-4,62,4,1932,1928,482.0,482.0,482.0,0.0,0.0
4-4-4,63,4,1210,1206,301.0,302.0,301.5,0.5773502691896257,0.3333333333333333
4-4-4,64,4,1092,1088,272.0,272.0,272.0,0.0,0.0
4-4-4,65,4,332,328,82.0,82.0,82.0,0.0,0.0
4-4-4,66,4,1536,1532,383.0,383.0,383.0,0.0,0.0
4-4-4,67,4,1532,1528,382.0,382.0,382.0,0.0,0.0
4-4-4,69,4,348,344,86.0,86.0,86.0,0.0,0.0
4-4-4,7,4,1552,1548,387.0,387.0,387.0,0.0,0.0
4-4-4,70,4,1124,1120,280.0,280.0,280.0,0.0,0.0
4-4-4,71,4,484,480,120.0,120.0,120.0,0.0,0.0
4-4-4,72,4,1120,1116,279.0,279.0,279.0,0.0,0.0
4-4-4,73,4,396,392,98.0,98.0,98.0,0.0,0.0
4-4-4,74,4,1484,1480,370.0,370.0,370.0,0.0,0.0
4-4-4,75,4,1596,1592,398.0,398.0,398.0,0.0,0.0
4-4-4,76,4,1532,1528,382.0,382.0,382.0,0.0,0.0
4-4-4,77,4,1892,1888,472.0,472.0,472.0,0.0,0.0
4-4-4,78,4,1928,1924,481.0,481.0,481.0,0.0,0.0
4-4-4,79,4,1140,1136,284.0,284.0,284.0,0.0,0.0
4-4-4,8,4,1500,1496,374.0,374.0,374.0,0.0,0.0
4-4-4,81,4,1512,1508,377.0,377.0,377.0,0.0,0.0
4-4-4,82,4,2300,2296,574.0,574.0,574.0,0.0,0.0
4-4-4,83,4,1188,1184,296.0,296.0,296.0,0.0,0.0
4-4-4,84,4,1588,1584,396.0,396.0,396.0,0.0,0.0
4-4-4,85,4,1092,1088,272.0,272.0,272.0,0.0,0.0
4-4-4,86,4,468,464,116.0,116.0,116.0,0.0,0.0
4-4-4,87,4,392,388,97.0,97.0,97.0,0.0,0.0
4-4-4,88,4,1080,1076,269.0,269.0,269.0,0.0,0.0
4-4-4,89,4,296,292,73.0,73.0,73.0,0.0,0.0
4-4-4,9,4,1108,1104,276.0,276.0,276.0,0.0,0.0
4-4-4,90,4,1132,1128,282.0,282.0,282.0,0.0,0.0
4-4-4,91,4,424,420,105.0,105.0,105.0,0.0,0.0
4-4-4,92,4,1132,1128,282.0,282.0,282.0,0.0,0.0
4-4-4,93,4,1904,1900,475.0,475.0,475.0,0.0,0.0
4-4-4,94,4,1516,1512,378.0,378.0,378.0,0.0,0.0
4-4-4,95,4,2324,2320,580.0,580.0,580.0,0.0,0.0
4-4-4,96,4,1948,1944,486.0,486.0,486.0,0.0,0.0
4-4-4,97,4,388,384,96.0,96.0,96.0,0.0,0.0
4-4-4,98,4,1092,1088,272.0,272.0,272.0,0.0,0.0
4-4-4,99,4,300,296,74.0,74.0,74.0,0.0,0.0
6-4-4,1,4,780,776,194.0,194.0,194.0,0.0,0.0
6-4-4,10,4,2116,2112,528.0,528.0,528.0,0.0,0.0
6-4-4,100,4,2872,2868,717.0,717.0,717.0,0.0,0.0
6-4-4,11,4,2120,2116,529.0,529.0,529.0,0.0,0.0
6-4-4,12,4,1700,1696,424.0,424.0,424.0,0.0,0.0
6-4-4,13,4,2180,2176,544.0,544.0,544.0,0.0,0.0
6-4-4,14,4,1264,1260,315.0,315.0,315.0,0.0,0.0
6-4-4,15,4,1812,1808,452.0,452.0,452.0,0.0,0.0
6-4-4,16,4,1732,1728,432.0,432.0,432.0,0.0,0.0
6-4-4,17,4,544,540,135.0,135.0,135.0,0.0,0.0
6-4-4,18,4,2140,2136,534.0,534.0,534.0,0.0,0.0
6-4-4,19,4,1728,1724,431.0,431.0,431.0,0.0,0.0
6-4-4,2,4,1360,1356,339.0,339.0,339.0,0.0,0.0
6-4-4,20,4,2100,2096,524.0,524.0,524.0,0.0,0.0
6-4-4,21,4,2540,2536,634.0,634.0,634.0,0.0,0.0
6-4-4,22,4,1480,1476,369.0,369.0,369.0,0.0,0.0
6-4-4,23,4,1324,1320,330.0,330.0,330.0,0.0,0.0
6-4-4,24,4,1716,1712,428.0,428.0,428.0,0.0,0.0
6-4-4,25,4,1396,1392,348.0,348.0,348.0,0.0,0.0
6-4-4,26,4,1760,1756,439.0,439.0,439.0,0.0,0.0
6-4-4,27,4,540,536,134.0,134.0,134.0,0.0,0.0
6-4-4,28,4,2492,2488,622.0,622.0,622.0,0.0,0.0
6-4-4,29,4,632,628,157.0,157.0,157.0,0.0,0.0
6-4-4,3,4,2088,2084,521.0,521.0,521.0,0.0,0.0
6-4-4,30,4,2108,2104,526.0,526.0,526.0,0.0,0.0
6-4-4,31,4,2044,2040,510.0,510.0,510.0,0.0,0.0
6-4-4,32,4,1720,1716,429.0,429.0,429.0,0.0,0.0
6-4-4,33,4,1380,1376,344.0,344.0,344.0,0.0,0.0
6-4-4,34,4,1432,1428,357.0,357.0,357.0,0.0,0.0
6-4-4,35,4,1308,1304,326.0,326.0,326.0,0.0,0.0
6-4-4,36,4,1252,1248,312.0,312.0,312.0,0.0,0.0
6-4-4,37,4,1384,1380,345.0,345.0,345.0,0.0,0.0
6-4-4,38,4,2168,2164,541.0,541.0,541.0,0.0,0.0
6-4-4,39,4,1752,1748,437.0,437.0,437.0,0.0,0.0
6-4-4,4,4,2108,2104,526.0,526.0,526.0,0.0,0.0
6-4-4,40,4,1772,1768,442.0,442.0,442.0,0.0,0.0
6-4-4,41,4,2508,2504,626.0,626.0,626.0,0.0,0.0
6-4-4,42,4,2972,2968,742.0,742.0,742.0,0.0,0.0
6-4-4,43,4,2572,2568,642.0,642.0,642.0,0.0,0.0
6-4-4,44,4,1336,1332,333.0,333.0,333.0,0.0,0.0
6-4-4,45,4,1772,1768,442.0,442.0,442.0,0.0,0.0
6-4-4,46,4,2056,2052,513.0,513.0,513.0,0.0,0.0
6-4-4,47,4,1332,1328,332.0,332.0,332.0,0.0,0.0
6-4-4,48,4,2188,2184,546.0,546.0,546.0,0.0,0.0
6-4-4,49,4,1368,1364,341.0,341.0,341.0,0.0,0.0
6-4-4,5,4,1388,1384,346.0,346.0,346.0,0.0,0.0
6-4-4,50,4,2556,2552,638.0,638.0,638.0,0.0,0.0
6-4-4,51,4,692,688,172.0,172.0,172.0,0.0,0.0
6-4-4,52,4,1792,1788,447.0,447.0,447.0,0.0,0.0
6-4-4,53,4,2168,2164,541.0,541.0,541.0,0.0,0.0
6-4-4,54,4,2060,2056,514.0,514.0,514.0,0.0,0.0
6-4-4,55,4,2536,2532,633.0,633.0,633.0,0.0,0.0
6-4-4,56,4,824,820,205.0,205.0,205.0,0.0,0.0
6-4-4,57,4,1692,1688,422.0,422.0,422.0,0.0,0.0
6-4-4,58,4,1692,1688,422.0,422.0,422.0,0.0,0.0
6-4-4,59,4,1728,1724,431.0,431.0,431.0,0.0,0.0
