1,1039,1038,1038.0,1038.0,1038.0,0.0,0.0
1,476,475,475.0,475.0,475.0,0.0,0.0
1,1053,1052,1052.0,1052.0,1052.0,0.0,0.0
1,499,498,498.0,498.0,498.0,0.0,0.0
1,1143,1142,1142.0,1142.0,1142.0,0.0,0.0
1,241,240,240.0,240.0,240.0,0.0,0.0
1,598,597,597.0,597.0,597.0,0.0,0.0
1,765,764,764.0,764.0,764.0,0.0,0.0
1,451,450,450.0,450.0,450.0,0.0,0.0
1,954,953,953.0,953.0,953.0,0.0,0.0
1,840,839,839.0,839.0,839.0,0.0,0.0
1,947,946,946.0,946.0,946.0,0.0,0.0
1,664,663,663.0,663.0,663.0,0.0,0.0
1,738,737,737.0,737.0,737.0,0.0,0.0
1,1256,1255,1255.0,1255.0,1255.0,0.0,0.0
1,903,902,902.0,902.0,902.0,0.0,0.0
1,665,664,664.0,664.0,664.0,0.0,0.0
1,229,228,228.0,228.0,228.0,0.0,0.0
1,747,746,746.0,746.0,746.0,0.0,0.0
1,576,575,575.0,575.0,575.0,0.0,0.0
1,684,683,683.0,683.0,683.0,0.0,0.0
1,856,855,855.0,855.0,855.0,0.0,0.0
1,178,177,177.0,177.0,177.0,0.0,0.0
1,183,182,182.0,182.0,182.0,0.0,0.0
1,549,548,548.0,548.0,548.0,0.0,0.0
1,858,857,857.0,857.0,857.0,0.0,0.0
1,192,191,191.0,191.0,191.0,0.0,0.0
1,953,952,952.0,952.0,952.0,0.0,0.0
1,183,182,182.0,182.0,182.0,0.0,0.0
1,1053,1052,1052.0,1052.0,1052.0,0.0,0.0
1,742,741,741.0,741.0,741.0,0.0,0.0
1,268,267,267.0,267.0,267.0,0.0,0.0
1,763,762,762.0,762.0,762.0,0.0,0.0
1,1047,1046,1046.0,1046.0,1046.0,0.0,0.0
1,1053,1052,1052.0,1052.0,1052.0,0.0,0.0
1,1040,1039,1039.0,1039.0,1039.0,0.0,0.0
1,1337,1336,1336.0,1336.0,1336.0,0.0,0.0
1,280,279,279.0,279.0,279.0,0.0,0.0
1,493,492,492.0,492.0,492.0,0.0,0.0
1,770,769,769.0,769.0,769.0,0.0,0.0
1,473,472,472.0,472.0,472.0,0.0,0.0
1,477,476,476.0,476.0,476.0,0.0,0.0
1,453,452,452.0,452.0,452.0,0.0,0.0
1,561,560,560.0,560.0,560.0,0.0,0.0
1,579,578,578.0,578.0,578.0,0.0,0.0
1,916,915,915.0,915.0,915.0,0.0,0.0
1,393,392,392.0,392.0,392.0,0.0,0.0
1,467,466,466.0,466.0,466.0,0.0,0.0
1,668,667,667.0,667.0,667.0,0.0,0.0
1,549,548,548.0,548.0,548.0,0.0,0.0
1,765,764,764.0,764.0,764.0,0.0,0.0
1,1051,1050,1050.0,1050.0,1050.0,0.0,0.0
1,945,944,944.0,944.0,944.0,0.0,0.0
1,655,654,654.0,654.0,654.0,0.0,0.0
1,204,203,203.0,203.0,203.0,0.0,0.0
1,749,748,748.0,748.0,748.0,0.0,0.0
1,986,985,985.0,985.0,985.0,0.0,0.0
1,1338,1337,1337.0,1337.0,1337.0,0.0,0.0
1,187,186,186.0,186.0,186.0,0.0,0.0
1,176,175,175.0,175.0,175.0,0.0,0.0
1,951,950,950.0,950.0,950.0,0.0,0.0
1,860,859,859.0,859.0,859.0,0.0,0.0
1,240,239,239.0,239.0,239.0,0.0,0.0
1,785,784,784.0,784.0,784.0,0.0,0.0
1,752,751,751.0,751.0,751.0,0.0,0.0
1,558,557,557.0,557.0,557.0,0.0,0.0
1,1048,1047,1047.0,1047.0,1047.0,0.0,0.0
1,1039,1038,1038.0,1038.0,1038.0,0.0,0.0
1,370,369,369.0,369.0,369.0,0.0,0.0
1,680,679,679.0,679.0,679.0,0.0,0.0
1,601,600,600.0,600.0,600.0,0.0,0.0
1,230,229,229.0,229.0,229.0,0.0,0.0
1,207,206,206.0,206.0,206.0,0.0,0.0
1,458,457,457.0,457.0,457.0,0.0,0.0
1,381,380,380.0,380.0,380.0,0.0,0.0
1,674,673,673.0,673.0,673.0,0.0,0.0
1,378,377,377.0,377.0,377.0,0.0,0.0
0,0,0,NaN,NaN,NaN,NaN,NaN
1,1157,1156,1156.0,1156.0,1156.0,0.0,0.0
1,199,198,198.0,198.0,198.0,0.0,0.0
1,215,214,214.0,214.0,214.0,0.0,0.0
1,783,782,782.0,782.0,782.0,0.0,0.0
1,152,151,151.0,151.0,151.0,0.0,0.0
1,661,660,660.0,660.0,660.0,0.0,0.0
1,645,644,644.0,644.0,644.0,0.0,0.0
1,773,772,772.0,772.0,772.0,0.0,0.0
1,170,169,169.0,169.0,169.0,0.0,0.0
1,674,673,673.0,673.0,673.0,0.0,0.0
1,873,872,872.0,872.0,872.0,0.0,0.0
1,167,166,166.0,166.0,166.0,0.0,0.0
1,1248,1247,1247.0,1247.0,1247.0,0.0,0.0
1,859,858,858.0,858.0,858.0,0.0,0.0
1,1237,1236,1236.0,1236.0,1236.0,0.0,0.0
1,618,617,617.0,617.0,617.0,0.0,0.0
1,685,684,684.0,684.0,684.0,0.0,0.0
1,757,756,756.0,756.0,756.0,0.0,0.0
1,220,219,219.0,219.0,219.0,0.0,0.0
1,1360,1359,1359.0,1359.0,1359.0,0.0,0.0
