Folder,File,Mutants total,Mutants dead total,Mutants alive,Mutantion score
12-4-4,8,154208.0,149916.0,4292.0,0.9721674621290725
12-4-4,80,154208.0,150119.0,4089.0,0.973483865947292
12-4-4,81,154208.0,148126.0,6082.0,0.9605597634363976
12-4-4,82,154208.0,152055.0,2153.0,0.9860383378294252
12-4-4,83,154208.0,150822.0,3386.0,0.9780426437020129
12-4-4,84,154208.0,151862.0,2346.0,0.9847867814899357
12-4-4,85,154208.0,148954.0,5254.0,0.9659291346752438
12-4-4,86,154208.0,148761.0,5447.0,0.9646775783357543
12-4-4,87,154208.0,149281.0,4927.0,0.9680496472297158
12-4-4,88,154208.0,148568.0,5640.0,0.9634260219962648
12-4-4,89,154208.0,148067.0,6141.0,0.9601771633118904
12-4-4,9,154208.0,148756.0,5452.0,0.9646451545963893
12-4-4,90,154208.0,148660.0,5548.0,0.964022618800581
12-4-4,91,154208.0,152707.0,1501.0,0.9902663934426229
12-4-4,92,154208.0,148449.0,5759.0,0.9626543369993774
12-4-4,93,154208.0,152523.0,1685.0,0.9890731998339904
12-4-4,94,154208.0,152461.0,1747.0,0.9886711454658643
12-4-4,95,154208.0,148462.0,5746.0,0.9627386387217265
12-4-4,96,154208.0,148818.0,5390.0,0.9650472089645155
12-4-4,97,154208.0,150462.0,3746.0,0.9757081344677319
12-4-4,99,154208.0,151975.0,2233.0,0.985519557999585
14-4-4,1,154208.0,152572.0,1636.0,0.9893909524797676
14-4-4,10,154208.0,152734.0,1474.0,0.9904414816351941
14-4-4,100,154208.0,152669.0,1539.0,0.9900199730234488
14-4-4,11,154208.0,149047.0,5161.0,0.9665322162274331
14-4-4,12,154208.0,152867.0,1341.0,0.9913039531023033
14-4-4,13,154208.0,148839.0,5369.0,0.9651833886698485
14-4-4,14,154208.0,152816.0,1392.0,0.9909732309607803
14-4-4,15,154208.0,150954.0,3254.0,0.9788986304212492
14-4-4,16,154208.0,148979.0,5229.0,0.9660912533720689
14-4-4,17,154208.0,150796.0,3412.0,0.9778740402573148
14-4-4,18,154208.0,152833.0,1375.0,0.9910834716746213
14-4-4,2,154208.0,153147.0,1061.0,0.9931196825067441
14-4-4,20,154208.0,151062.0,3146.0,0.9795989831915335
14-4-4,21,154208.0,152246.0,1962.0,0.9872769246731687
14-4-4,22,154208.0,152798.0,1410.0,0.9908565054990662
14-4-4,23,154208.0,152722.0,1486.0,0.990363664660718
14-4-4,24,154208.0,150862.0,3346.0,0.978302033616933
14-4-4,25,154208.0,152833.0,1375.0,0.9910834716746213
14-4-4,26,154208.0,148529.0,5679.0,0.9631731168292177
14-4-4,27,154208.0,152901.0,1307.0,0.9915244345299855
14-4-4,28,154208.0,149298.0,4910.0,0.9681598879435568
14-4-4,29,154208.0,149050.0,5158.0,0.9665516704710521
14-4-4,3,154208.0,152870.0,1338.0,0.9913234073459224
14-4-4,30,154208.0,152575.0,1633.0,0.9894104067233866
14-4-4,31,154208.0,150632.0,3576.0,0.9768105416061423
14-4-4,32,154208.0,152745.0,1463.0,0.990512813861797
14-4-4,33,154208.0,152769.0,1439.0,0.9906684478107491
