Folder,File,Mutants total,Mutants dead total,Mutants alive,Mutantion score
10-4-4,89,154208.0,1568.0,152640.0,0.01016808466486823
10-4-4,9,154208.0,5020.0,149188.0,0.03255343432247354
10-4-4,90,154208.0,1568.0,152640.0,0.01016808466486823
10-4-4,91,154208.0,3542.0,150666.0,0.022968976966175555
10-4-4,93,154208.0,3542.0,150666.0,0.022968976966175555
10-4-4,94,154208.0,3542.0,150666.0,0.022968976966175555
10-4-4,95,154208.0,3294.0,150914.0,0.021360759493670885
10-4-4,96,154208.0,3294.0,150914.0,0.021360759493670885
10-4-4,97,154208.0,3294.0,150914.0,0.021360759493670885
10-4-4,98,154208.0,1568.0,152640.0,0.01016808466486823
10-4-4,99,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,1,154208.0,5106.0,149102.0,0.03311112263955177
12-4-4,10,154208.0,3370.0,150838.0,0.02185360033201909
12-4-4,100,154208.0,4772.0,149436.0,0.030945216849968874
12-4-4,11,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,12,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,13,154208.0,3294.0,150914.0,0.021360759493670885
12-4-4,14,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,15,154208.0,6081.0,148127.0,0.039433751815729404
12-4-4,16,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,17,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,18,154208.0,3294.0,150914.0,0.021360759493670885
12-4-4,19,154208.0,5024.0,149184.0,0.03257937331396555
12-4-4,2,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,20,154208.0,6589.0,147619.0,0.04272800373521477
12-4-4,21,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,22,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,23,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,24,154208.0,3294.0,150914.0,0.021360759493670885
12-4-4,25,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,26,154208.0,6081.0,148127.0,0.039433751815729404
12-4-4,27,154208.0,6081.0,148127.0,0.039433751815729404
12-4-4,28,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,29,154208.0,5105.0,149103.0,0.03310463789167877
12-4-4,3,154208.0,6839.0,147369.0,0.04434919070346545
12-4-4,30,154208.0,4608.0,149600.0,0.029881718198796432
12-4-4,31,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,32,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,33,154208.0,6922.0,147286.0,0.04488742477692467
12-4-4,34,154208.0,3294.0,150914.0,0.021360759493670885
12-4-4,35,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,36,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,37,154208.0,4772.0,149436.0,0.030945216849968874
12-4-4,38,154208.0,3370.0,150838.0,0.02185360033201909
12-4-4,39,154208.0,3294.0,150914.0,0.021360759493670885
12-4-4,4,154208.0,3294.0,150914.0,0.021360759493670885
12-4-4,40,154208.0,5020.0,149188.0,0.03255343432247354
12-4-4,41,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,42,154208.0,3294.0,150914.0,0.021360759493670885
12-4-4,43,154208.0,3542.0,150666.0,0.022968976966175555
12-4-4,44,154208.0,3294.0,150914.0,0.021360759493670885
12-4-4,45,154208.0,5113.0,149095.0,0.03315651587466279
12-4-4,46,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,47,154208.0,5020.0,149188.0,0.03255343432247354
12-4-4,48,154208.0,3294.0,150914.0,0.021360759493670885
12-4-4,49,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,5,154208.0,3294.0,150914.0,0.021360759493670885
12-4-4,50,154208.0,5024.0,149184.0,0.03257937331396555
12-4-4,51,154208.0,8817.0,145391.0,0.057176021996264786
12-4-4,52,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,53,154208.0,3370.0,150838.0,0.02185360033201909
12-4-4,54,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,55,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,56,154208.0,1568.0,152640.0,0.01016808466486823
12-4-4,57,154208.0,3542.0,150666.0,0.022968976966175555
12-4-4,58,154208.0,3294.0,150914.0,0.021360759493670885
12-4-4,59,154208.0,3294.0,150914.0,0.021360759493670885
12-4-4,6,154208.0,3542.0,150666.0,0.022968976966175555
