Folder,File,Mutants total,Mutants dead total,Mutants alive,Mutantion score
14-4-4,38,154208.0,142303.0,11905.0,0.9227990765719029
14-4-4,39,154208.0,137545.0,16663.0,0.8919446461921561
14-4-4,4,154208.0,140034.0,14174.0,0.9080851836480598
14-4-4,40,154208.0,136213.0,17995.0,0.8833069620253164
14-4-4,41,154208.0,146076.0,8132.0,0.9472660302967421
14-4-4,42,154208.0,144130.0,10078.0,0.9346467109358788
14-4-4,43,154208.0,144075.0,10133.0,0.9342900498028637
14-4-4,44,154208.0,143038.0,11170.0,0.9275653662585599
14-4-4,45,154208.0,143894.0,10314.0,0.9331163104378501
14-4-4,46,154208.0,146403.0,7805.0,0.9493865428512139
14-4-4,47,154208.0,139050.0,15158.0,0.9017041917410251
14-4-4,48,154208.0,148439.0,5769.0,0.9625894895206475
14-4-4,49,154208.0,147786.0,6422.0,0.9583549491595766
14-4-4,5,154208.0,146808.0,7400.0,0.9520128657397801
14-4-4,50,154208.0,137374.0,16834.0,0.8908357543058726
14-4-4,51,154208.0,143588.0,10620.0,0.9311319775887114
14-4-4,52,154208.0,138515.0,15693.0,0.8982348516289687
14-4-4,53,154208.0,145567.0,8641.0,0.9439652936293836
14-4-4,54,154208.0,143929.0,10279.0,0.9333432766134053
14-4-4,55,154208.0,145164.0,9044.0,0.9413519402365637
14-4-4,56,154208.0,144274.0,9934.0,0.9355805146295912
14-4-4,57,154208.0,138296.0,15912.0,0.896814691844781
14-4-4,58,154208.0,138454.0,15754.0,0.8978392820087155
14-4-4,59,154208.0,146623.0,7585.0,0.9508131873832746
14-4-4,6,154208.0,137123.0,17085.0,0.8892080825897489
14-4-4,60,154208.0,133564.0,20644.0,0.8661288649097323
14-4-4,61,154208.0,140518.0,13690.0,0.9112238016185931
14-4-4,62,154208.0,143066.0,11142.0,0.927746939199004
14-4-4,63,154208.0,138942.0,15266.0,0.9010038389707408
14-4-4,64,154208.0,144833.0,9375.0,0.9392054886905997
14-4-4,65,154208.0,148041.0,6167.0,0.9600085598671924
14-4-4,66,154208.0,138218.0,15990.0,0.8963088815106869
14-4-4,67,154208.0,144093.0,10115.0,0.9344067752645777
14-4-4,68,154208.0,147304.0,6904.0,0.9552293006847894
14-4-4,69,154208.0,140686.0,13522.0,0.9123132392612575
14-4-4,7,154208.0,134732.0,19476.0,0.8737030504253994
14-4-4,70,154208.0,143305.0,10903.0,0.9292967939406516
14-4-4,71,154208.0,145333.0,8875.0,0.942447862627101
14-4-4,72,154208.0,147820.0,6388.0,0.9585754305872588
