1,73,72,72.0,72.0,72.0,0.0,0.0
1,68,67,67.0,67.0,67.0,0.0,0.0
1,72,71,71.0,71.0,71.0,0.0,0.0
1,75,74,74.0,74.0,74.0,0.0,0.0
1,75,74,74.0,74.0,74.0,0.0,0.0
1,72,71,71.0,71.0,71.0,0.0,0.0
1,79,78,78.0,78.0,78.0,0.0,0.0
1,75,74,74.0,74.0,74.0,0.0,0.0
1,78,77,77.0,77.0,77.0,0.0,0.0
1,71,70,70.0,70.0,70.0,0.0,0.0
1,84,83,83.0,83.0,83.0,0.0,0.0
1,68,67,67.0,67.0,67.0,0.0,0.0
1,75,74,74.0,74.0,74.0,0.0,0.0
1,86,85,85.0,85.0,85.0,0.0,0.0
1,93,92,92.0,92.0,92.0,0.0,0.0
1,70,69,69.0,69.0,69.0,0.0,0.0
1,82,81,81.0,81.0,81.0,0.0,0.0
1,76,75,75.0,75.0,75.0,0.0,0.0
1,78,77,77.0,77.0,77.0,0.0,0.0
1,75,74,74.0,74.0,74.0,0.0,0.0
1,63,62,62.0,62.0,62.0,0.0,0.0
1,72,71,71.0,71.0,71.0,0.0,0.0
1,81,80,80.0,80.0,80.0,0.0,0.0
1,72,71,71.0,71.0,71.0,0.0,0.0
1,83,82,82.0,82.0,82.0,0.0,0.0
1,71,70,70.0,70.0,70.0,0.0,0.0
1,71,70,70.0,70.0,70.0,0.0,0.0
1,75,74,74.0,74.0,74.0,0.0,0.0
1,72,71,71.0,71.0,71.0,0.0,0.0
1,68,67,67.0,67.0,67.0,0.0,0.0
1,76,75,75.0,75.0,75.0,0.0,0.0
1,84,83,83.0,83.0,83.0,0.0,0.0
1,78,77,77.0,77.0,77.0,0.0,0.0
1,74,73,73.0,73.0,73.0,0.0,0.0
1,73,72,72.0,72.0,72.0,0.0,0.0
1,91,90,90.0,90.0,90.0,0.0,0.0
1,78,77,77.0,77.0,77.0,0.0,0.0
1,76,75,75.0,75.0,75.0,0.0,0.0
1,80,79,79.0,79.0,79.0,0.0,0.0
1,73,72,72.0,72.0,72.0,0.0,0.0
1,77,76,76.0,76.0,76.0,0.0,0.0
1,77,76,76.0,76.0,76.0,0.0,0.0
1,78,77,77.0,77.0,77.0,0.0,0.0
1,73,72,72.0,72.0,72.0,0.0,0.0
1,73,72,72.0,72.0,72.0,0.0,0.0
1,85,84,84.0,84.0,84.0,0.0,0.0
1,83,82,82.0,82.0,82.0,0.0,0.0
1,73,72,72.0,72.0,72.0,0.0,0.0
1,92,91,91.0,91.0,91.0,0.0,0.0
1,75,74,74.0,74.0,74.0,0.0,0.0
1,71,70,70.0,70.0,70.0,0.0,0.0
1,75,74,74.0,74.0,74.0,0.0,0.0
1,74,73,73.0,73.0,73.0,0.0,0.0
1,77,76,76.0,76.0,76.0,0.0,0.0
1,79,78,78.0,78.0,78.0,0.0,0.0
1,84,83,83.0,83.0,83.0,0.0,0.0
1,75,74,74.0,74.0,74.0,0.0,0.0
1,71,70,70.0,70.0,70.0,0.0,0.0
1,84,83,83.0,83.0,83.0,0.0,0.0
1,72,71,71.0,71.0,71.0,0.0,0.0
1,80,79,79.0,79.0,79.0,0.0,0.0
1,83,82,82.0,82.0,82.0,0.0,0.0
1,66,65,65.0,65.0,65.0,0.0,0.0
1,81,80,80.0,80.0,80.0,0.0,0.0
1,79,78,78.0,78.0,78.0,0.0,0.0
1,74,73,73.0,73.0,73.0,0.0,0.0
1,79,78,78.0,78.0,78.0,0.0,0.0
1,83,82,82.0,82.0,82.0,0.0,0.0
1,69,68,68.0,68.0,68.0,0.0,0.0
1,111,110,110.0,110.0,110.0,0.0,0.0
1,84,83,83.0,83.0,83.0,0.0,0.0
1,72,71,71.0,71.0,71.0,0.0,0.0
1,91,90,90.0,90.0,90.0,0.0,0.0
1,79,78,78.0,78.0,78.0,0.0,0.0
1,73,72,72.0,72.0,72.0,0.0,0.0
1,77,76,76.0,76.0,76.0,0.0,0.0
1,80,79,79.0,79.0,79.0,0.0,0.0
1,75,74,74.0,74.0,74.0,0.0,0.0
1,73,72,72.0,72.0,72.0,0.0,0.0
1,75,74,74.0,74.0,74.0,0.0,0.0
1,73,72,72.0,72.0,72.0,0.0,0.0
1,69,68,68.0,68.0,68.0,0.0,0.0
1,78,77,77.0,77.0,77.0,0.0,0.0
1,80,79,79.0,79.0,79.0,0.0,0.0
1,68,67,67.0,67.0,67.0,0.0,0.0
1,73,72,72.0,72.0,72.0,0.0,0.0
1,72,71,71.0,71.0,71.0,0.0,0.0
1,68,67,67.0,67.0,67.0,0.0,0.0
1,66,65,65.0,65.0,65.0,0.0,0.0
1,95,94,94.0,94.0,94.0,0.0,0.0
1,71,70,70.0,70.0,70.0,0.0,0.0
1,65,64,64.0,64.0,64.0,0.0,0.0
1,69,68,68.0,68.0,68.0,0.0,0.0
1,72,71,71.0,71.0,71.0,0.0,0.0
1,72,71,71.0,71.0,71.0,0.0,0.0
1,69,68,68.0,68.0,68.0,0.0,0.0
1,83,82,82.0,82.0,82.0,0.0,0.0
1,81,80,80.0,80.0,80.0,0.0,0.0
0,0,0,NaN,NaN,NaN,NaN,NaN
1,74,73,73.0,73.0,73.0,0.0,0.0
