108,12314,12206,18.0,146.0,113.01851851851853,36.406064371452544,1325.4015230183463
126,13915,13789,37.0,130.0,109.43650793650792,19.334733939414246,373.8319365079371
95,10960,10865,6.0,169.0,114.36842105263155,51.65681612077657,2668.426651735722
94,12801,12707,39.0,177.0,135.18085106382978,36.83002595941426,1356.450812171128
96,13135,13039,15.0,176.0,135.82291666666669,41.834761368650476,1750.1472587719302
93,12445,12352,49.0,169.0,132.8172043010753,30.52901194536078,932.0205703599811
97,10433,10336,21.0,157.0,106.55670103092785,48.04164189190564,2307.9993556701033
109,13023,12914,20.0,154.0,118.47706422018348,38.980668601689295,1519.4925246347257
89,12548,12459,33.0,177.0,139.98876404494385,32.62719668049622,1064.5339632277837
83,12092,12009,41.0,176.0,144.68674698795184,38.4834230105111,1480.9738466059357
111,13172,13061,32.0,150.0,117.66666666666669,30.463490319138458,928.0242424242426
90,12051,11961,17.0,177.0,132.90000000000003,42.09460986605389,1771.9561797752813
83,11785,11702,5.0,189.0,140.9879518072289,49.088147189868906,2409.646194534235
83,11701,11618,39.0,186.0,139.97590361445782,44.736348484179096,2001.3408756979136
109,13269,13160,7.0,161.0,120.73394495412845,39.78568563585978,1582.9007815154594
93,10695,10602,37.0,172.0,114.0,35.03042156158856,1227.1304347826087
94,12778,12684,58.0,170.0,134.93617021276594,29.95042804391494,897.0281400137264
111,11851,11740,20.0,150.0,105.76576576576576,36.854247307950075,1358.2355446355452
98,13511,13413,39.0,168.0,136.86734693877548,32.90211592077262,1082.5492320639594
109,12796,12687,19.0,155.0,116.39449541284407,34.61481655266306,1198.1855249745163
91,12213,12122,31.0,169.0,133.20879120879118,32.633832642934124,1064.9670329670328
112,13539,13427,41.0,146.0,119.88392857142857,31.909993220152327,1018.2476673101673
90,12472,12382,9.0,173.0,137.57777777777778,45.32107126518767,2053.9995006242193
93,13007,12914,45.0,175.0,138.86021505376345,35.09973101527351,1231.9911173445532
77,11882,11805,29.0,200.0,153.3116883116883,46.421200845104956,2154.927887901573
110,12804,12694,19.0,148.0,115.40000000000002,30.734793360876527,944.6275229357798
115,12753,12638,3.0,146.0,109.89565217391305,37.32253303513385,1392.9714721586574
93,12111,12018,23.0,172.0,129.22580645161287,40.41096736419407,1633.0462833099582
124,14205,14081,38.0,129.0,113.55645161290323,18.574964539179764,345.0293076317857
71,10843,10772,28.0,187.0,151.71830985915494,44.07467141068391,1942.576659959758
93,11250,11157,57.0,170.0,119.96774193548386,41.69048781429101,1738.0967741935472
86,12166,12080,8.0,179.0,140.4651162790698,46.121246265090704,2127.1693570451434
95,12285,12190,27.0,176.0,128.31578947368425,42.77259590913639,1829.494960806271
75,11374,11299,44.0,191.0,150.65333333333334,46.17665647926021,2132.2836036036038
107,12635,12528,9.0,159.0,117.0841121495327,37.031124465199746,1371.304179157115
0,0,0,NaN,NaN,NaN,NaN,NaN
80,10898,10818,33.0,194.0,135.225,52.00899995144462,2704.936075949367
74,11644,11570,42.0,198.0,156.35135135135135,40.793644560213025,1664.1214365049975
93,13053,12960,24.0,167.0,139.3548387096774,29.507053379802013,870.6661991584854
98,12471,12373,37.0,169.0,126.2551020408163,38.74375539294356,1501.0785819482433
89,11821,11732,8.0,181.0,131.82022471910113,42.29967810906775,1789.2627681307451
93,13041,12948,16.0,177.0,139.2258064516129,40.73859643914721,1659.6332398316977
85,12360,12275,48.0,179.0,144.41176470588238,33.80380864623979,1142.697478991596
88,12207,12119,33.0,187.0,137.7159090909091,38.642466326073894,1493.240203761755
94,12997,12903,18.0,174.0,137.26595744680856,39.1413692355362,1532.04678563258
52,9516,9464,22.0,222.0,182.0,43.825858603716384,1920.7058823529412
92,13712,13620,23.0,177.0,148.0434782608696,40.52347387652618,1642.1519350215
96,11625,11529,16.0,176.0,120.09375,45.11414251942685,2035.2858552631578
91,11084,10993,3.0,165.0,120.80219780219782,46.41915786976555,2154.738217338217
101,12169,12068,30.0,148.0,119.48514851485147,30.02053092847831,901.2322772277228
122,12443,12321,4.0,142.0,100.99180327868848,40.170812129387365,1613.6941471345351
